,laptop_ID,Company,Product,TypeName,Inches,Screen Resolution,X_res,Y_res,Full HD,Quad HD+,4K Ultra HD,IPS,Touch Screen,CPU Name,CPU Freq (GHz),RAM (GB),HDD,SSD,Flash Storage,GPU,OS,Weight (kg),Price_euros
1129,1149,Acer,Aspire E5-576G,Notebook,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i5,2.5,4,1000,0,0,Nvidia GeForce MX,Windows 10,2.23,615.9999999999998
1130,1151,HP,ZBook 17,Workstation,17.3,1920x1080,1920,1080,1,0,0,1,0,Intel Core i7,2.6,8,0,256,0,Nvidia Quadro,Windows 7,3.0,3949.399999999999
1131,1153,Dell,Inspiron 5567,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Core i5,2.5,8,1000,0,0,AMD Radeon,Windows 10,2.5,783.9999999999998
1132,1154,MSI,GT72S Dominator,Gaming,17.3,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.7,16,1000,256,0,Nvidia GeForce GTX,Windows 10,3.78,2399.000000000001
1133,1155,HP,EliteBook 850,Ultrabook,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.5,8,0,256,0,Intel HD Graphics,Windows 7,1.88,2171.719999999999
1134,1156,Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,2560x1440,2560,1440,0,1,0,1,1,Intel Core i7,2.6,16,0,512,0,Intel HD Graphics,Windows 10,2.8,2439.999999999999
1135,1157,MSI,GP62M 7RDX,Gaming,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.8,8,1000,128,0,Nvidia GeForce GTX,Windows 10,2.4,1142.7999999999997
1136,1160,HP,Spectre Pro,2 in 1 Convertible,13.3,1920x1080,1920,1080,1,0,0,0,1,Intel Core i5,2.4,8,0,256,0,Intel HD Graphics,Windows 10,1.48,1629.0
1137,1161,HP,ZBook 15,Workstation,15.6,1920x1080,1920,1080,1,0,0,1,0,Intel Core i7,2.6,8,0,256,0,Nvidia Quadro,Windows 7,2.59,2229.000000000001
1138,1162,HP,Spectre Pro,2 in 1 Convertible,13.3,2560x1440,2560,1440,0,1,0,0,1,Intel Core i7,2.6,8,0,256,0,Intel HD Graphics,Windows 10,1.48,1799.0000000000007
1139,1163,HP,ZBook Studio,Workstation,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.6,8,0,256,0,Nvidia Quadro,Windows 7,2.0,1898.9999999999998
1140,1164,HP,EliteBook 820,Ultrabook,12.5,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.5,8,0,256,0,Intel HD Graphics,Windows 7,1.26,2296.95
1141,1165,Dell,Vostro 5568,Notebook,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.7,8,0,256,0,Nvidia GeForce MX,Windows 10,2.18,1009.9000000000002
1142,1166,HP,EliteBook 850,Notebook,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i5,2.3,8,0,256,0,Intel HD Graphics,Windows 7,1.88,1578.9999999999998
1143,1167,Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,2560x1440,2560,1440,0,1,0,1,1,Intel Core i7,2.5,8,0,256,0,Intel HD Graphics,Windows 10,1.27,2339.0
1144,1168,Lenovo,V110-15ISK (i3-6006U/4GB/1TB/No,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Core i3,2.0,4,1000,0,0,Intel HD Graphics,No OS,1.9,338.9999999999999
1145,1169,HP,15-BA015wm (E2-7110/4GB/500GB/W10),Notebook,15.6,1366x768,1366,768,1,0,0,0,0,AMD E-Series,1.8,4,500,0,0,AMD Radeon,Windows 10,1.86,297.00000000000006
1146,1170,Lenovo,B51-80 (i5-6200U/8GB/1TB/Radeon,Notebook,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i5,2.3,8,1000,0,0,AMD Radeon,No OS,2.32,598.9999999999999
1147,1171,Dell,Inspiron 7567,Gaming,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.8,8,1000,0,0,Nvidia GeForce GTX,Windows 10,2.62,1198.9999999999998
1148,1172,Dell,XPS 15,Notebook,15.6,3840x2160,3840,2160,0,0,1,1,1,Intel Core i5,2.3,8,0,256,0,Nvidia GeForce M,Windows 10,2.04,2250.6799999999994
1149,1173,HP,15-bw002nv (A6-9220/4GB/256GB/Radeon,Notebook,15.6,1920x1080,1920,1080,1,0,0,0,0,AMD A-Series,2.5,4,0,256,0,AMD Radeon,Windows 10,1.91,478.89
1150,1174,MSI,GP72M 7REX,Gaming,17.3,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.8,16,1000,256,0,Nvidia GeForce GTX,Windows 10,2.7,1492.8000000000004
1151,1175,Lenovo,ThinkPad T460s,Ultrabook,14.0,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.6,12,0,512,0,Intel HD Graphics,Windows 7,1.4,2299.0
1152,1177,HP,Spectre Pro,2 in 1 Convertible,13.3,2560x1440,2560,1440,0,1,0,0,1,Intel Core i7,2.6,8,0,512,0,Intel HD Graphics,Windows 10,1.48,2041.0000000000002
1153,1178,Lenovo,ThinkPad T460,Ultrabook,14.0,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.6,8,0,256,0,Intel HD Graphics,Windows 7,1.7,1499.0
1154,1179,MSI,GS40 Phantom,Gaming,14.0,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.6,16,1000,256,0,Nvidia GeForce GTX,Windows 10,1.7,1768.9999999999995
1155,1180,HP,Pavilion 15-cb003nv,Gaming,15.6,1920x1080,1920,1080,1,0,0,1,0,Intel Core i7,2.8,8,1000,0,0,Nvidia GeForce GTX,Windows 10,2.62,898.9999999999998
1156,1181,Lenovo,IdeaPad 310-15ISK,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Core i3,2.0,8,1000,0,0,Intel HD Graphics,Windows 10,2.2,459.00000000000006
1157,1182,HP,250 G4,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Core i5,2.3,4,500,0,0,Intel HD Graphics,No OS,2.1,476.9899999999999
1158,1183,Dell,Inspiron 7567,Gaming,15.6,3840x2160,3840,2160,0,0,1,0,0,Intel Core i7,2.8,8,1000,128,0,Nvidia GeForce GTX,Windows 10,2.62,1497.9999999999998
1159,1184,Lenovo,ThinkPad T570,Notebook,15.6,1920x1080,1920,1080,1,0,0,1,0,Intel Core i5,2.5,8,0,256,0,Intel HD Graphics,Windows 10,1.95,1390.0
1160,1185,Lenovo,320-15ISK (i3-6006U/4GB/1TB/GeForce,Notebook,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i3,2.0,4,1000,0,0,Nvidia GeForce MX,Windows 10,2.2,468.00000000000017
1161,1186,HP,Stream 14-AX000nv,Notebook,14.0,1366x768,1366,768,1,0,0,0,0,Intel Celeron Dual,1.6,2,0,0,32,Intel HD Graphics,Windows 10,1.44,248.99999999999994
1162,1187,MSI,PL60 7RD,Gaming,15.6,1920x1080,1920,1080,1,0,0,1,0,Intel Core i7,2.7,8,1000,0,0,Nvidia GeForce GTX,Windows 10,2.2,838.9999999999998
1163,1188,HP,250 G5,Notebook,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.5,8,0,256,0,Intel HD Graphics,Windows 10,1.96,679.0000000000001
1164,1189,HP,ProBook 450,Notebook,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,1.8,16,0,512,0,Intel UHD Graphics,Windows 10,2.1,1159.0
1165,1190,Asus,X553SA-XX021T (N3050/4GB/500GB/W10),Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Celeron Dual,1.6,4,500,0,0,Intel HD Graphics,Windows 10,2.2,368.99999999999994
1166,1191,Lenovo,V110-15ISK (i5-6200U/4GB/500GB/No,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Core i5,2.3,4,500,0,0,Intel HD Graphics,No OS,2.1,398.0
1167,1192,Lenovo,IdeaPad 510-15IKB,Notebook,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.7,8,1000,0,0,Nvidia GeForce MX,No OS,2.2,709.0
1168,1193,Asus,UX410UA-GV097T (i3-7100U/4GB/256GB/FHD/W10),Notebook,14.0,1920x1080,1920,1080,1,0,0,0,0,Intel Core i3,2.4,4,0,256,0,Intel HD Graphics,Windows 10,2.0,769.0000000000003
1169,1195,Lenovo,IdeaPad Y700-15ISK,Gaming,15.6,1920x1080,1920,1080,1,0,0,1,0,Intel Core i7,2.6,16,0,512,0,Nvidia GeForce GTX,Windows 10,3.31,1305.0000000000005
1170,1196,MSI,GS60 Ghost,Gaming,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.6,16,1000,128,0,Nvidia GeForce GTX,Windows 10,1.91,2153.37
1171,1197,HP,ProBook 450,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Core i3,2.3,4,500,0,0,Intel HD Graphics,Windows 10,2.07,649.9999999999999
1172,1198,Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,2560x1440,2560,1440,0,1,0,1,1,Intel Core i5,2.3,8,0,256,0,Intel HD Graphics,Windows 10,1.36,1637.0
1173,1199,Lenovo,IdeaPad 310-15IKB,Ultrabook,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.7,6,0,256,0,Nvidia GeForce M,Windows 10,1.54,831.0000000000003
1174,1200,Dell,Vostro 5568,Notebook,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.7,8,0,256,0,Nvidia GeForce GTX,Linux,1.98,895.01
1175,1201,Acer,Aspire 3,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Celeron Dual,2.0,4,500,0,0,Intel HD Graphics,Windows 10,2.1,333.0
1176,1202,HP,Pavilion 15-BC000nv,Notebook,15.6,1920x1080,1920,1080,1,0,0,1,0,Intel Core i7,2.6,6,1000,0,0,Nvidia GeForce GTX,Windows 10,2.18,799.0
1177,1203,Asus,Rog GL552VW-DM201T,Gaming,15.6,1920x1080,1920,1080,1,0,0,1,0,Intel Core i7,2.6,8,1000,256,0,Nvidia GeForce GTX,Windows 10,2.591,909.0
1178,1204,Dell,Inspiron 5578,2 in 1 Convertible,15.6,1920x1080,1920,1080,1,0,0,0,1,Intel Core i7,2.7,16,0,512,0,Intel HD Graphics,Windows 10,2.09,1179.0000000000002
1179,1205,Acer,Aspire E5-576G,Notebook,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i5,2.5,4,0,256,0,Nvidia GeForce MX,Windows 10,2.23,691.0000000000002
1180,1206,Dell,XPS 13,Ultrabook,13.3,3200x1800,3200,1800,0,0,1,0,1,Intel Core i5,2.4,8,0,256,0,Intel HD Graphics,Linux,1.23,1098.9999999999998
1181,1207,Acer,Predator G9-793,Gaming,17.3,1920x1080,1920,1080,1,0,0,1,0,Intel Core i7,2.8,16,1000,256,0,Nvidia GeForce GTX,Windows 10,4.2,2599.0000000000005
1182,1208,Lenovo,Legion Y520-15IKBN,Gaming,15.6,1920x1080,1920,1080,1,0,0,1,0,Intel Core i5,2.5,8,1000,0,0,Nvidia GeForce GTX,Windows 10,2.4,819.0000000000002
1183,1209,Samsung,Chromebook Plus,2 in 1 Convertible,12.3,2400x1600,2400,1600,0,1,0,1,1,Samsung Cortex,2.0,4,0,0,32,ARM Mali T860,Chrome OS,1.15,659.0
1184,1210,HP,250 G6,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Core i5,2.5,4,500,0,0,Intel HD Graphics,Windows 10,1.86,485.00000000000006
1185,1211,Apple,"MacBook 12""",Ultrabook,12.0,2304x1440,2304,1440,0,1,0,1,0,Intel Core M,1.1,8,0,0,256,Intel HD Graphics,Mac X,0.92,1163.0
1186,1212,Dell,Inspiron 7378,2 in 1 Convertible,13.3,1920x1080,1920,1080,1,0,0,1,1,Intel Core i5,2.5,8,0,256,0,Intel HD Graphics,Windows 10,1.6,1198.9999999999998
1187,1213,HP,Pavilion Power,Notebook,15.6,1920x1080,1920,1080,1,0,0,1,0,Intel Core i7,2.8,12,1000,128,0,Nvidia GeForce GTX,Windows 10,2.21,1326.9999999999995
1188,1214,Lenovo,V110-15ISK (i3-6006U/4GB/1TB/Radeon,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Core i3,2.0,4,1000,0,0,AMD Radeon,No OS,1.9,368.0000000000001
1189,1215,Asus,Rog G752VY-GC229T,Gaming,17.3,1920x1080,1920,1080,1,0,0,1,0,Intel Core i7,2.6,16,1000,512,0,Nvidia GeForce GTX,Windows 10,4.3,2149.9999999999995
1190,1216,Acer,Aspire 3,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Celeron Dual,2.0,4,1000,0,0,Intel HD Graphics,Linux,2.1,272.0000000000001
1191,1217,MSI,GS73VR 7RF,Gaming,17.3,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.8,16,1000,256,0,Nvidia GeForce GTX,Windows 10,2.43,2048.899999999999
1192,1218,Dell,Inspiron 5567,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Core i3,2.0,4,0,128,0,AMD Radeon,Windows 10,2.3,499.00000000000006
1193,1219,Lenovo,IdeaPad 310-15ISK,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Core i7,2.5,8,500,0,0,Nvidia GeForce MX,No OS,2.2,629.0000000000002
1194,1220,Dell,Inspiron 5579,2 in 1 Convertible,15.6,1920x1080,1920,1080,1,0,0,0,1,Intel Core i7,1.8,16,0,512,0,Intel UHD Graphics,Windows 10,2.0,1285.0000000000005
1195,1221,Dell,XPS 13,Ultrabook,13.3,3200x1800,3200,1800,0,0,1,0,1,Intel Core i7,2.7,16,0,512,0,Intel HD Graphics,Windows 10,1.2,2680.0
1196,1222,Asus,FX502VM-DM105T (i7-6700HQ/8GB/1TB/GeForce,Gaming,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.6,8,1000,0,0,Nvidia GeForce GTX,Windows 10,2.2,1168.9999999999995
1197,1223,Dell,Inspiron 5567,Notebook,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i5,2.5,8,0,256,0,AMD Radeon,Windows 10,2.36,889.0000000000001
1198,1224,HP,15-bs025nv (i5-7200U/8GB/256GB/W10),Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Core i5,2.5,8,0,256,0,Intel HD Graphics,Windows 10,1.91,579.0000000000002
1199,1225,Lenovo,IdeaPad 320-15AST,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,AMD E-Series,2.2,4,500,0,0,AMD Radeon,Windows 10,2.2,299.0000000000001
1200,1226,Acer,Aspire E5-774G,Notebook,17.3,1600x900,1600,900,1,0,0,0,0,Intel Core i3,2.0,8,1000,0,0,Nvidia GeForce MX,Windows 10,3.3,629.0000000000002
1201,1227,Asus,Rog Strix,Gaming,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.8,16,1000,256,0,Nvidia GeForce GTX,Windows 10,2.2,2449.0
1202,1228,Apple,"MacBook 12""",Ultrabook,12.0,2304x1440,2304,1440,0,1,0,1,0,Intel Core M,1.2,8,0,0,512,Intel HD Graphics,Mac X,0.92,1279.0000000000005
1203,1229,Asus,FX502VM-AS73 (i7-7700HQ/16GB/1TB,Notebook,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.8,16,1000,128,0,Nvidia GeForce GTX,Windows 10,2.2,1749.0000000000002
1204,1230,MSI,GS73VR Stealth,Gaming,17.3,1920x1080,1920,1080,1,0,0,1,0,Intel Core i7,2.6,16,1000,256,0,Nvidia GeForce GTX,Windows 10,2.43,1948.9899999999993
1205,1231,Dell,Inspiron 7579,2 in 1 Convertible,15.6,1920x1080,1920,1080,1,0,0,1,1,Intel Core i5,2.5,8,0,256,0,Intel HD Graphics,Windows 10,2.191,999.0000000000003
1206,1232,Asus,ROG Strix,Gaming,17.3,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.8,16,1000,256,0,Nvidia GeForce GTX,Windows 10,2.9,1948.9999999999998
1207,1233,Acer,C740-C9QX (3205U/2GB/32GB/Chrome,Netbook,11.6,1366x768,1366,768,1,0,0,0,0,Intel Celeron Dual,1.5,2,0,32,0,Intel HD Graphics,Chrome OS,1.3,174.0
1208,1234,Acer,E5 774G,Notebook,17.3,1600x900,1600,900,1,0,0,0,0,Intel Core i3,2.0,4,1000,0,0,Nvidia GeForce MX,Windows 10,3.3,597.9999999999998
1209,1235,Lenovo,IdeaPad 320-17IKB,Notebook,17.3,1600x900,1600,900,1,0,0,0,0,Intel Core i5,2.5,8,1000,0,0,Intel HD Graphics,No OS,2.8,539.0000000000002
1210,1236,Lenovo,IdeaPad Y700-15ISK,Gaming,15.6,1920x1080,1920,1080,1,0,0,1,0,Intel Core i7,2.6,8,1000,128,0,Nvidia GeForce GTX,Windows 10,2.6,1272.0000000000002
1211,1237,Acer,SP714-51 (i7-7Y75/8GB/256GB/FHD/W10),2 in 1 Convertible,14.0,1920x1080,1920,1080,1,0,0,1,1,Intel Core i7,1.3,8,0,256,0,Intel HD Graphics,Windows 10,1.2,1149.0
1212,1238,Lenovo,Thinkpad T560,Notebook,15.6,1920x1080,1920,1080,1,0,0,1,0,Intel Core i7,2.6,8,0,256,0,Intel HD Graphics,Windows 10,2.3,1528.9999999999998
1213,1239,MSI,GP62MVR 6RF,Gaming,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.6,8,1000,128,0,Nvidia GeForce GTX,Windows 10,2.2,1476.11
1214,1240,HP,15-bw009nv (A12-9720P/6GB/1TB/Radeon,Notebook,15.6,1920x1080,1920,1080,1,0,0,0,0,AMD A-Series,2.7,6,1000,0,0,AMD Radeon,Windows 10,2.1,529.0
1215,1241,Dell,Latitude E7270,Ultrabook,12.5,1920x1080,1920,1080,1,0,0,0,1,Intel Core i5,2.4,8,0,256,0,Intel HD Graphics,Windows 7,1.26,1713.3699999999997
1216,1242,Dell,Inspiron 5578,2 in 1 Convertible,15.0,1920x1080,1920,1080,1,0,0,0,1,Intel Core i3,2.4,4,500,0,0,Intel HD Graphics,Windows 10,2.08,508.9999999999999
1217,1243,Asus,X540SA-RBPDN09 (N3710/4GB/1TB/W10),Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Pentium Quad,1.6,4,1000,0,0,Intel HD Graphics,Windows 10,2.65,309.0000000000001
1218,1244,Dell,XPS 13,Ultrabook,13.3,3200x1800,3200,1800,0,0,1,0,1,Intel Core i7,2.7,8,0,256,0,Intel HD Graphics,Windows 10,1.29,1477.0000000000005
1219,1245,Dell,Vostro 3568,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Core i5,2.5,4,1000,0,0,Intel HD Graphics,Linux,2.18,521.8599999999998
1220,1246,Lenovo,IdeaPad Y700-15ISK,Gaming,15.6,1920x1080,1920,1080,1,0,0,1,1,Intel Core i7,2.6,16,1000,128,0,Nvidia GeForce GTX,Windows 10,2.6,1028.9999999999998
1221,1247,MSI,GL62M 7RDX,Gaming,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.8,8,1000,128,0,Nvidia GeForce GTX,Windows 10,2.2,1149.0
1222,1248,Lenovo,ThinkPad Yoga,Netbook,12.5,1920x1080,1920,1080,1,0,0,1,1,Intel Core i7,2.5,16,0,512,0,Intel HD Graphics,Windows 10,1.3,1649.9999999999998
1223,1249,Razer,Blade Pro,Gaming,14.0,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.8,16,0,1000,0,Nvidia GeForce GTX,Windows 10,1.95,3499.000000000002
1224,1250,Dell,Inspiron 3567,Notebook,15.6,1366x768,1366,768,1,0,0,0,1,Intel Core i3,2.4,8,1000,0,0,Intel HD Graphics,Windows 10,2.3,469.0099999999999
1225,1251,MSI,GE72VR Apache,Gaming,17.3,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.8,16,1000,256,0,Nvidia GeForce GTX,Windows 10,2.7,1598.0
1226,1252,Apple,MacBook Air,Ultrabook,11.6,1366x768,1366,768,1,0,0,0,0,Intel Core i5,1.6,4,0,0,256,Intel HD Graphics,Mac X,1.08,959.0000000000003
1227,1253,HP,15-bs023nv (i3-6006U/4GB/1TB/FHD/W10),Notebook,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i3,2.0,4,1000,0,0,Intel HD Graphics,Windows 10,2.1,478.0000000000002
1228,1254,HP,EliteBook 840,Ultrabook,14.0,2560x1440,2560,1440,0,1,0,0,0,Intel Core i7,2.5,8,0,256,0,Intel HD Graphics,Windows 7,1.54,2198.1899999999996
1229,1255,Dell,Vostro 3559,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Core i5,2.3,4,500,0,0,Intel HD Graphics,Windows 7,2.24,736.9999999999999
1230,1256,MSI,GL62 6QF,Gaming,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.6,8,1000,128,0,Nvidia GeForce GTX,Windows 10,2.3,1168.9999999999995
1231,1257,Lenovo,ThinkPad 13,Notebook,13.3,1920x1080,1920,1080,1,0,0,1,0,Intel Core i7,2.7,16,0,512,0,Intel HD Graphics,Windows 10,1.4,1499.0
1232,1258,Lenovo,IdeaPad 320-15ABR,Notebook,15.6,1920x1080,1920,1080,1,0,0,0,0,AMD A-Series,3.6,6,0,256,0,AMD Radeon,Windows 10,2.2,597.57
1233,1259,Asus,ZenBook UX310UA-WB71,Ultrabook,13.3,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.5,8,0,256,0,Intel HD Graphics,Windows 10,1.45,1280.0
1234,1260,Acer,Aspire ES1-572,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Core i3,2.0,4,500,0,0,Intel HD Graphics,Linux,2.4,361.8000000000002
1235,1261,Dell,Inspiron 7779,2 in 1 Convertible,17.3,1920x1080,1920,1080,1,0,0,0,1,Intel Core i7,2.7,16,0,512,0,Nvidia GeForce MX,Windows 10,2.77,1799.0000000000007
1236,1262,HP,EliteBook 840,Notebook,14.0,1920x1080,1920,1080,1,0,0,0,0,Intel Core i5,2.3,4,0,256,0,Intel HD Graphics,Windows 7,1.54,1099.9900000000002
1237,1263,Asus,Rog GL553VE-FY052T,Gaming,15.6,1920x1080,1920,1080,1,0,0,1,0,Intel Core i7,2.8,16,1000,256,0,Nvidia GeForce GTX,Windows 10,2.5,1599.9999999999998
1238,1264,Dell,Latitude 5480,Notebook,14.0,1366x768,1366,768,1,0,0,0,0,Intel Core i5,2.5,4,500,0,0,Intel HD Graphics,Windows 10,1.6,874.9999999999997
1239,1265,Asus,Rog GL502VS,Gaming,15.6,1920x1080,1920,1080,1,0,0,1,0,Intel Core i7,2.6,16,1000,256,0,Nvidia GeForce GTX,Windows 10,2.34,2324.9999999999995
1240,1266,Lenovo,V510-15IKB (i5-7200U/8GB/256GB/FHD/No,Notebook,15.6,1920x1080,1920,1080,1,0,0,1,0,Intel Core i5,2.5,8,0,256,0,Intel HD Graphics,No OS,2.3,573.0000000000002
1241,1267,Dell,XPS 13,2 in 1 Convertible,13.3,3200x1800,3200,1800,0,0,1,0,1,Intel Core i5,1.2,8,0,256,0,Intel HD Graphics,Windows 10,1.24,1812.9999999999995
1242,1268,Dell,Inspiron 3552,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Pentium Quad,1.6,4,500,0,0,Intel HD Graphics,Linux,2.2,323.9999999999999
1243,1269,HP,255 G6,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,AMD A-Series,2.5,4,500,0,0,AMD Radeon,Windows 10,1.86,399.0000000000001
1244,1270,Lenovo,IdeaPad 310-15ISK,Notebook,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i3,2.3,6,0,128,0,Nvidia GeForce MX,Windows 10,2.4,569.0
1245,1271,Lenovo,ThinkPad L460,Notebook,14.0,1920x1080,1920,1080,1,0,0,1,0,Intel Core i5,2.3,8,0,256,0,Intel HD Graphics,Windows 10,1.9,1072.0
1246,1272,Dell,Inspiron 3552,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Pentium Quad,1.6,4,500,0,0,Intel HD Graphics,Windows 10,2.2,443.9900000000002
1247,1273,Asus,X541NA-GO020T (N3350/4GB/1TB/W10),Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Celeron Dual,1.1,4,1000,0,0,Intel HD Graphics,Windows 10,2.0,338.9999999999999
1248,1274,Asus,Rog G752VT-GC073T,Gaming,17.3,1920x1080,1920,1080,1,0,0,1,0,Intel Core i7,2.6,16,1000,128,0,Nvidia GeForce GTX,Windows 10,4.0,1900.0000000000005
1249,1275,Dell,Vostro 3568,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Core i3,2.0,4,500,0,0,Intel HD Graphics,Windows 10,2.29,489.99999999999983
1250,1277,MSI,GE62 Apache,Gaming,15.6,1920x1080,1920,1080,1,0,0,0,0,Intel Core i7,2.6,8,1000,128,0,Nvidia GeForce GTX,Windows 10,2.4,1228.9999999999995
1251,1278,Lenovo,Yoga 500-14IBD,2 in 1 Convertible,14.0,1920x1080,1920,1080,1,0,0,0,1,Intel Core i5,2.3,4,0,128,0,Intel HD Graphics,Windows 10,1.8,833.0100000000001
1252,1279,Asus,ZenBook UX305CA-UBM1,Ultrabook,13.3,1920x1080,1920,1080,1,0,0,1,0,Intel Core M,0.9,8,0,512,0,Intel HD Graphics,Windows 10,1.2,729.0000000000001
1253,1280,Dell,Inspiron 3567,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Core i3,2.4,6,1000,0,0,Intel HD Graphics,Windows 10,2.3,459.00000000000006
1254,1281,Acer,Aspire ES1-531,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Celeron Dual,1.6,4,500,0,0,Intel HD Graphics,Linux,2.4,289.00000000000006
1255,1282,Dell,Inspiron 3552,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Celeron Dual,1.6,2,500,0,0,Intel HD Graphics,Windows 10,2.2,379.0
1256,1283,Lenovo,IdeaPad Y700-15ISK,Notebook,15.6,1920x1080,1920,1080,1,0,0,1,0,Intel Core i7,2.6,8,1000,0,0,Nvidia GeForce GTX,Windows 10,2.6,898.9999999999998
1257,1285,Dell,Inspiron 3567,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Core i7,2.7,8,1000,0,0,AMD Radeon,Linux,2.3,805.99
1258,1286,HP,Stream 11-Y000na,Netbook,11.6,1366x768,1366,768,1,0,0,0,0,Intel Celeron Dual,1.6,2,0,0,32,Intel HD Graphics,Windows 10,1.17,208.99999999999997
1259,1287,Asus,X556UJ-XO044T (i7-6500U/4GB/500GB/GeForce,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Core i7,2.5,4,500,0,0,Nvidia GeForce M,Windows 10,2.2,720.32
1260,1288,Lenovo,Yoga 500-14ISK,2 in 1 Convertible,14.0,1920x1080,1920,1080,1,0,0,1,1,Intel Core i7,2.5,4,0,128,0,Intel HD Graphics,Windows 10,1.8,637.9999999999999
1261,1289,Lenovo,Yoga 900-13ISK,2 in 1 Convertible,13.3,3200x1800,3200,1800,0,0,1,1,1,Intel Core i7,2.5,16,0,512,0,Intel HD Graphics,Windows 10,1.3,1499.0
1262,1290,Lenovo,IdeaPad 100S-14IBR,Notebook,14.0,1366x768,1366,768,1,0,0,0,0,Intel Celeron Dual,1.6,2,0,0,64,Intel HD Graphics,Windows 10,1.5,229.00000000000006
1263,1291,HP,15-AC110nv (i7-6500U/6GB/1TB/Radeon,Notebook,15.6,1366x768,1366,768,1,0,0,0,0,Intel Core i7,2.5,6,1000,0,0,AMD Radeon,Windows 10,2.19,764.0000000000001
